Building,Room Name,Capacity,Date,Time,Status
Innovation Hall,Innovation 202,10,2026-02-22,13:30,Booked
Innovation Hall,Innovation 202,10,2026-02-22,14:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,14:30,Available
Innovation Hall,Innovation 202,10,2026-02-22,15:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,15:30,Available
Innovation Hall,Innovation 202,10,2026-02-22,16:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,16:30,Available
Innovation Hall,Innovation 202,10,2026-02-22,17:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,17:30,Available
Innovation Hall,Innovation 202,10,2026-02-22,18:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,18:30,Booked
Innovation Hall,Innovation 202,10,2026-02-22,19:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,19:30,Available
Innovation Hall,Innovation 202,10,2026-02-22,20:00,Available
Innovation Hall,Innovation 202,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,09:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,10:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,11:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,11:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,12:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,12:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,13:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,13:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,14:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,14:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,15:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,16:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,16:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,17:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,18:30,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,19:00,Available
Johnson Center,JC Meeting Room A,10,2026-02-22,19:30,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,20:00,Booked
Johnson Center,JC Meeting Room A,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,09:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,10:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,11:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,11:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,12:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,12:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,13:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,13:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,14:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,14:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,15:00,Booked
Johnson Center,JC Meeting Room B,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,16:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,16:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,17:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,18:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,19:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,19:30,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,20:00,Available
Johnson Center,JC Meeting Room B,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,09:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,10:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,11:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,11:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,12:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,12:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,13:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,13:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,14:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,14:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,15:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,16:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,16:30,Booked
Johnson Center,JC Meeting Room C,10,2026-02-22,17:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,18:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,19:00,Booked
Johnson Center,JC Meeting Room C,10,2026-02-22,19:30,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,20:00,Available
Johnson Center,JC Meeting Room C,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,09:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,10:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,11:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,11:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,12:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,12:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,13:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,13:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,14:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,14:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,15:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,16:00,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,16:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,17:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,18:30,Booked
Johnson Center,JC Meeting Room D,10,2026-02-22,19:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,19:30,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,20:00,Available
Johnson Center,JC Meeting Room D,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,09:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,10:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,11:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,11:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-22,12:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,12:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,13:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-22,13:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,14:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,14:30,Booked
Johnson Center,JC Meeting Room E,10,2026-02-22,15:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,16:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-22,16:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,17:00,Booked
Johnson Center,JC Meeting Room E,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,18:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,19:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,19:30,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,20:00,Available
Johnson Center,JC Meeting Room E,10,2026-02-22,20:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,09:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,09:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,10:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,10:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,11:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,11:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,12:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,12:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,13:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,13:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,14:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,14:30,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,15:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,15:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,16:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,16:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,17:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,17:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,18:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,18:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,19:00,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,19:30,Available
Johnson Center,JC Meeting Room F,10,2026-02-22,20:00,Booked
Johnson Center,JC Meeting Room F,10,2026-02-22,20:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,09:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-22,09:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,10:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,10:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,11:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-22,11:30,Booked
The Hub,Hub Meeting Room 1,12,2026-02-22,12:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,12:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,13:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,13:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,14:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,14:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,15:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,15:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,16:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,16:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,17:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,17:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,18:00,Booked
The Hub,Hub Meeting Room 1,12,2026-02-22,18:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,19:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,19:30,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,20:00,Available
The Hub,Hub Meeting Room 1,12,2026-02-22,20:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,09:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,09:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,10:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,10:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,11:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,11:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,12:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,12:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,13:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,13:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-22,14:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,14:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-22,15:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,15:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-22,16:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,16:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,17:00,Booked
The Hub,Hub Meeting Room 2,12,2026-02-22,17:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,18:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,18:30,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,19:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,19:30,Booked
The Hub,Hub Meeting Room 2,12,2026-02-22,20:00,Available
The Hub,Hub Meeting Room 2,12,2026-02-22,20:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,09:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,09:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,10:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,10:30,Booked
The Hub,Hub Meeting Room 3,12,2026-02-22,11:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,11:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,12:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,12:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,13:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,13:30,Booked
The Hub,Hub Meeting Room 3,12,2026-02-22,14:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,14:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,15:00,Booked
The Hub,Hub Meeting Room 3,12,2026-02-22,15:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,16:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,16:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,17:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,17:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,18:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,18:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,19:00,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,19:30,Available
The Hub,Hub Meeting Room 3,12,2026-02-22,20:00,Booked
The Hub,Hub Meeting Room 3,12,2026-02-22,20:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,09:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,09:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,10:00,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,10:30,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,11:00,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,11:30,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,12:00,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,12:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,13:00,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,13:30,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,14:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,14:30,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,15:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,15:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,16:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,16:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,17:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,17:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,18:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,18:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,19:00,Booked
The Hub,Hub Meeting Room 4,12,2026-02-22,19:30,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,20:00,Available
The Hub,Hub Meeting Room 4,12,2026-02-22,20:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,09:00,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,09:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,10:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,10:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,11:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,11:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,12:00,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,12:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,13:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,13:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,14:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,14:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,15:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,15:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,16:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,16:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,17:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,17:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,18:00,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,18:30,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,19:00,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,19:30,Booked
Fenwick Library,Fenwick 1014,4,2026-02-23,20:00,Available
Fenwick Library,Fenwick 1014,4,2026-02-23,20:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,09:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,09:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,10:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,10:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,11:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,11:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,12:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,12:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,13:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,13:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,14:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,14:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,15:00,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,15:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,16:00,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,16:30,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,17:00,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,17:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,18:00,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,18:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,19:00,Booked
Fenwick Library,Fenwick 2020,4,2026-02-23,19:30,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,20:00,Available
Fenwick Library,Fenwick 2020,4,2026-02-23,20:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,09:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,09:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,10:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,10:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,11:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,11:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,12:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,12:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,13:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,13:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,14:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,14:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,15:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,15:30,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,16:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,16:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,17:00,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,17:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,18:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,18:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,19:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,19:30,Available
Fenwick Library,Fenwick 3001,4,2026-02-23,20:00,Booked
Fenwick Library,Fenwick 3001,4,2026-02-23,20:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-23,09:00,Available
Fenwick Library,Fenwick 4004,4,2026-02-23,09:30,Booked
Fenwick Library,Fenwick 4004,4,2026-02-23,10:00,Booked
Fenwick Library,Fenwick 4004,4,2026-02-23,10:30,Available
Fenwick Library,Fenwick 4004,4,2026-02-23,11:00,Booked
